,external_mall_id,block_id,average_dwell_time,median_dwell_time,store_id,store_visits_monthly_average,store_window_flow_monthly_average,store_visits_daily_average,store_window_flow_daily_average,store_total_visits,store_total_window_flow,days_with_traffic_data
3004,15,447,331.50945640537645,180.0,5406.0,4856.08,548301.69,172.96,19528.55,63129,7127922,365
3005,28,5902,475.0444565414625,180.0,10028.0,12487.08,252224.62,443.53,8958.8,162332,3278920,366
3006,30,7424,1102.0603278688525,1080.0,1839.0,25685.1,822001.9,965.61,30902.33,256851,8220019,266
3007,7,4815,1159.3114976281906,720.0,5946.0,17388.13,707983.37,621.0,25285.12,139105,5663867,224
3008,18,11240,227.74324036619117,120.0,9452.0,4898.0,255772.0,293.88,15346.32,14694,767316,50
3009,23,5909,401.8297906732401,180.0,10104.0,4804.31,254909.69,170.64,9054.17,62456,3313826,366
3010,32,10960,212.62884483937117,180.0,12070.0,7107.8,876732.6,269.23,33209.57,35539,4383663,132
3011,15,582,365.0112501125011,180.0,5433.0,3761.23,349784.38,133.96,12458.07,48896,4547197,365
3012,28,5821,321.9590012330456,180.0,9891.0,8461.15,656186.69,300.53,23307.18,109995,8530427,366
3013,26,6378,666.6146100526133,480.0,11308.0,63483.77,623997.92,2273.52,22347.03,825289,8111973,363
3014,18,11150,1303.1366208569118,540.0,9343.0,6009.67,378238.67,360.58,22694.32,18029,1134716,50
3015,7,4896,207.37954212080135,120.0,5866.0,30732.25,582260.0,1097.58,20795.0,245858,4658080,224
3016,15,585,741.2091905110599,300.0,5568.0,15061.23,352345.77,536.43,12549.3,195796,4580495,365
3017,36,1240,513.0751326692115,120.0,7240.0,12622.0,965023.33,540.94,41358.14,37866,2895070,70
3018,17,4290,1089.4629861982437,420.0,5724.0,19498.15,848968.69,692.56,30154.63,253476,11036593,366
3019,19,7049,1428.0249165567027,720.0,552.0,15832.9,428836.5,595.22,16121.67,158329,4288365,266
3020,10,4659,1376.980014803849,360.0,1442.0,1141.54,537080.62,40.55,19076.63,14840,6982048,366
3021,25,6340,1682.8408796895214,780.0,11415.0,2202.85,188305.31,78.24,6688.44,28637,2447969,366
3022,36,1078,358.1044356012812,240.0,7241.0,11222.33,190719.0,480.96,8173.67,33667,572157,70
3023,10,4788,637.1313315733636,480.0,1448.0,43730.62,780073.54,1553.27,27707.53,568498,10140956,366
3024,17,4345,2383.590060882047,2220.0,5761.0,20955.46,704039.0,744.32,25006.85,272421,9152507,366
3025,19,7021,298.47902625490394,180.0,697.0,3110.7,526774.0,116.94,19803.53,31107,5267740,266
3026,17,4299,1678.3503534956794,1200.0,5702.0,2398.69,1001385.69,85.2,35568.34,31183,13018014,366
3027,19,7151,386.1771121128399,180.0,365.0,3760.4,343172.2,141.9,12949.89,37604,3431722,265
3028,32,11537,802.3325687332407,480.0,12097.0,37347.8,1024787.0,1414.69,38817.69,186739,5123935,132
3029,19,7185,282.1463528315078,180.0,393.0,4107.6,282303.5,154.42,10612.91,41076,2823035,266
3030,22,6701,452.6415564978798,180.0,4410.0,3536.5,436965.17,129.38,15986.53,21219,2621791,164
3031,33,6782,814.1808149405772,180.0,2051.0,3026.1,201574.3,103.99,6926.95,30261,2015743,291
3032,12,2857,308.97035008685924,180.0,4677.0,21407.23,462936.85,762.45,16488.16,278294,6018179,365
3033,28,5830,670.912589182969,360.0,9962.0,59089.31,1311659.46,2098.8,46589.0,768161,17051573,366
3034,30,7357,260.09249609171445,180.0,1835.0,6481.0,668057.4,243.65,25114.94,64810,6680574,266
3035,36,1193,320.56789558049,180.0,7172.0,17673.67,696806.33,757.44,29863.13,53021,2090419,70
3036,15,428,478.0181027389209,360.0,5409.0,14023.54,377636.0,498.1,13413.3,182306,4909268,366
3037,16,1771,511.0878677177466,300.0,5221.0,4355.46,374582.54,154.7,13304.84,56621,4869573,366
3038,33,6977,148.32165239650453,120.0,2008.0,10162.5,268208.0,349.23,9216.77,101625,2682080,291
3039,30,7484,3086.13347743853,2700.0,1796.0,13665.0,85306.5,513.72,3207.01,136650,853065,266
3040,17,4342,647.4515829343243,240.0,5721.0,6134.69,703832.23,217.9,24999.51,79751,9149819,366
3041,26,6575,268.0120900500278,120.0,11155.0,14806.77,1125656.77,530.27,40312.78,192488,14633538,363
3042,36,1228,206.11722014515064,120.0,7072.0,12741.0,964650.67,546.04,41342.17,38223,2893952,70
3043,12,2924,3032.183288409703,2700.0,4728.0,10325.83,588290.08,369.88,21073.08,123910,7059481,335
3044,23,6035,555.14394636519,240.0,10074.0,2140.0,704300.45,73.56,24210.33,23540,7747305,320
3045,33,6907,678.7660874664363,300.0,2132.0,6628.9,373607.7,227.8,12838.75,66289,3736077,291
3046,33,6931,271.4681616247091,120.0,2228.0,4172.4,199815.6,143.38,6866.52,41724,1998156,291
3047,33,6791,599.0986092230471,360.0,2237.0,5652.22,563995.56,214.64,21417.55,50870,5075960,237
3048,14,5170,532.695102685624,240.0,5055.0,9213.15,662167.38,327.24,23519.61,119771,8608176,366
3049,36,1113,412.92842612294527,300.0,7132.0,49845.0,782689.67,2136.21,33543.84,149535,2348069,70
3050,16,1635,378.30539193475306,180.0,5297.0,1551.54,130311.0,55.11,4628.53,20170,1694043,366
3051,17,4335,678.1075377200996,420.0,5686.0,11767.92,279333.31,417.99,9921.67,152983,3631333,366
3052,18,11253,1806.7751313306471,1140.0,9391.0,22631.0,152005.0,1357.86,9120.3,67893,456015,50
3053,36,1294,350.41315125684963,120.0,7102.0,37828.33,888470.33,1621.21,38077.3,113485,2665411,70
3054,23,5986,441.459214742676,300.0,10197.0,16429.77,221098.15,583.57,7853.21,213587,2874276,366
3055,18,11109,686.424922874627,480.0,9368.0,75165.0,481723.67,4509.9,28903.42,225495,1445171,50
3056,33,6809,1030.4804242212556,120.0,1962.0,6998.6,376396.4,240.5,12934.58,69986,3763964,291
3057,16,1849,402.27956190829775,180.0,5378.0,870.85,881253.69,30.93,31301.36,11321,11456298,366
3058,26,6513,384.305832245655,180.0,11229.0,3295.0,820728.31,118.0,29392.47,42835,10669468,363
3059,16,1711,2275.0540555627917,420.0,5224.0,14485.38,820708.08,514.51,29150.83,188310,10669205,366
3060,22,6610,627.4592290585618,300.0,4430.0,4269.27,455879.73,149.56,15970.31,46962,5014677,314
3061,36,13815,688.9414761470487,360.0,7157.0,42685.67,748683.0,1829.39,32086.41,128057,2246049,70
3062,10,4610,685.1388279192274,480.0,1430.0,6138.0,481655.69,218.02,17107.99,79794,6261524,366
3063,28,5729,309.29337885623704,180.0,9987.0,6856.92,984279.69,243.55,34960.75,89140,12795636,366
3064,14,5221,2756.479446981854,2760.0,5002.0,9089.38,622487.69,322.85,22110.22,118162,8092340,366
3065,19,7164,645.3738935802218,360.0,709.0,4110.7,296789.4,154.54,11157.5,41107,2967894,266
3066,23,5944,519.5987765208525,300.0,10306.0,19870.08,276196.69,705.77,9810.27,258311,3590557,366
3067,30,7378,366.8709323947403,180.0,1659.0,20162.7,639549.8,758.0,24043.23,201627,6395498,266
3068,13,7511,355.12329742722335,180.0,301.0,25894.0,782475.67,932.18,28169.12,233046,7042281,250
3069,18,11168,555.6747833264548,180.0,9358.0,3933.33,380023.33,236.0,22801.4,11800,1140070,50
3070,25,6335,3774.1413798948975,3780.0,11591.0,3607.0,248670.18,137.77,9497.82,39677,2735372,288
3071,25,6335,3774.1413798948975,3780.0,11365.0,3607.0,248670.18,137.77,9497.82,39677,2735372,288
3072,28,5684,272.412942253353,120.0,9969.0,5288.0,380332.62,187.83,13509.08,68744,4944324,366
3073,26,6471,473.18528063061353,300.0,11244.0,4709.46,450868.92,168.66,16146.82,61223,5861296,363
3074,30,7458,324.981822903142,180.0,1892.0,7356.8,309040.5,276.57,11618.06,73568,3090405,266
3075,16,1732,352.3162594366426,180.0,5188.0,10514.77,375826.46,373.48,13349.03,136692,4885744,366
3076,10,4539,1682.7272727272727,270.0,1392.0,827.8,417221.6,31.12,15685.02,4139,2086108,133
3077,10,4726,935.7227020213808,840.0,1214.0,24866.0,447943.23,883.22,15910.55,323258,5823262,366
3078,13,7630,463.383597918107,360.0,167.0,26127.22,349437.0,940.58,12579.73,235145,3144933,250
3079,22,6650,3025.3137829912025,1140.0,4503.0,10467.4,1083830.9,383.42,39700.77,104674,10838309,273
3080,10,4554,280.696757882213,180.0,1331.0,4143.31,179829.62,147.17,6387.39,53863,2337785,366
3081,13,7663,348.40273681727024,180.0,171.0,4227.44,767977.78,152.19,27647.2,38047,6911800,250
3082,10,4517,294.4975976603301,180.0,1401.0,14073.31,312686.23,499.87,11106.34,182953,4064921,366
3083,15,575,572.3486115757779,240.0,5519.0,7194.23,332104.54,256.23,11828.38,93525,4317359,365
3084,17,4278,1017.3817822789356,780.0,5666.0,26050.46,1001531.77,925.29,35573.53,338656,13019913,366
3085,26,6397,464.7160029186989,240.0,11156.0,4755.23,1032835.85,170.3,36988.61,61818,13426866,363
3086,26,6437,4258.373382624769,2400.0,11147.0,606.15,190221.62,21.77,6831.16,7880,2472881,362
3087,12,2875,468.19582201174194,180.0,4540.0,59702.33,484038.78,2123.8,17218.77,537321,4356349,253
3088,23,5917,1439.4965388268238,1260.0,10218.0,23822.46,344567.54,846.15,12238.74,309692,4479378,366
3089,33,6940,3089.5295536791314,1020.0,2208.0,2998.2,445688.4,103.03,15315.75,29982,4456884,291
3090,7,4858,262.27017695295643,120.0,5968.0,7329.25,829135.25,261.76,29611.97,58634,6633082,224
3091,10,4570,452.504793446052,240.0,1298.0,1127.15,531149.08,40.04,18865.95,14653,6904938,366
3092,26,6480,1462.59735428412,1320.0,11099.0,49058.23,405674.92,1756.91,14528.3,637757,5273774,363
3093,13,7574,737.2061625308714,540.0,259.0,8548.89,332164.11,311.5,12103.15,76940,2989477,247
3094,15,572,427.54060492312135,240.0,5463.0,3001.38,351074.85,106.9,12504.04,39018,4563973,365
3095,16,1738,354.1526102552791,180.0,5282.0,18332.23,1033891.54,651.14,36722.92,238319,13440590,366
3096,10,4663,556.949714211272,360.0,1440.0,41987.15,806795.77,1491.35,28656.68,545833,10488345,366
3097,24,2267,482.6344596021607,300.0,10981.0,50954.31,368705.31,1809.85,13096.09,662406,4793169,366
3098,32,11417,590.129504199404,240.0,12385.0,24101.6,1478581.8,912.94,56006.89,120508,7392909,132
3099,19,7019,406.15432194216794,180.0,413.0,3056.1,526771.2,114.89,19803.43,30561,5267712,266
3100,22,6694,288.6740669521895,120.0,4460.0,5640.36,490964.18,197.59,17199.38,62044,5400606,314
3101,36,1095,355.0052930420556,240.0,7051.0,17294.33,843575.33,741.19,36153.23,51883,2530726,70
3102,13,7732,434.0035906642729,240.0,223.0,1764.11,209437.78,65.61,7789.01,15877,1884940,242
3103,36,1143,619.1308139868486,480.0,7314.0,110831.67,410509.67,4749.93,17593.27,332495,1231529,70
3104,7,79,598.42193773199,360.0,5930.0,86645.0,708051.75,3094.46,25287.56,693160,5664414,224
3105,16,1769,374.1356228172293,240.0,5266.0,7205.31,1033869.77,255.93,36722.15,93669,13440307,366
3106,17,4332,1974.6087385830656,1200.0,5827.0,1916.54,258900.77,68.26,9221.12,24915,3365710,365
3107,10,4507,453.33935997107216,240.0,1289.0,2807.23,530978.54,99.71,18859.89,36494,6902721,366
3108,19,7189,372.54814060112074,240.0,536.0,9112.8,365394.4,342.59,13736.63,91128,3653944,266
3109,12,2969,672.7989557575813,180.0,4662.0,26112.62,1558604.69,930.04,55511.95,339464,20261861,365
3110,13,7668,386.0355241696987,240.0,111.0,30010.67,750762.17,1091.3,27300.44,180064,4504573,165
3111,24,2292,510.6102568325941,300.0,11072.0,14955.54,266736.08,531.21,9474.23,194422,3467569,366
3112,19,7004,472.4158956678891,240.0,595.0,45728.6,371543.5,1719.12,13967.8,457286,3715435,266
3113,33,6799,297.3401162790698,180.0,2214.0,4619.1,421517.0,158.73,14485.12,46191,4215170,291
3114,14,5062,376.3628037145401,180.0,4743.0,6725.23,667128.77,238.87,23695.83,87428,8672674,366
3115,28,5736,306.48558916969574,180.0,9823.0,33841.92,545686.38,1202.04,19382.3,439945,7093923,366
3116,10,4637,424.2363595919794,240.0,1436.0,48303.15,658555.0,1715.69,23391.3,627941,8561215,366
3117,13,7591,346.940931575531,180.0,328.0,17849.56,913070.67,645.16,33002.55,160646,8217636,249
3118,16,1671,560.4698568580857,180.0,5152.0,18776.08,1756967.54,666.91,62405.95,244089,22840578,366
3119,33,6805,586.1323792486584,180.0,2131.0,9517.75,523223.5,319.92,17587.34,38071,2092894,119
3120,7,4795,952.4523324139584,240.0,5960.0,11039.88,265298.38,394.28,9474.94,88319,2122387,224
3121,14,5229,2473.0532593680796,2280.0,4996.0,21807.69,529481.46,774.59,18806.72,283500,6883259,366
3122,14,5029,444.52912587166304,240.0,4956.0,2570.23,183202.92,91.29,6507.21,33413,2381638,366
3123,22,6589,1432.4969528121192,1140.0,4482.0,62726.64,390545.73,2379.29,14813.8,689993,4296003,290
3124,36,1112,333.1597378109006,180.0,7114.0,11302.67,606587.33,484.4,25996.6,33908,1819762,70
3125,7,7,779.5556736700619,540.0,5981.0,38869.62,582684.75,1388.2,20810.17,310957,4661478,224
3126,13,7533,331.78356533453075,180.0,61.0,4962.44,230144.67,183.79,8523.88,44662,2071302,243
3127,15,538,437.6087705765538,300.0,5523.0,12420.85,564047.92,441.18,20034.49,161471,7332623,366
3128,25,6240,1065.5582246040844,600.0,11437.0,30577.77,548043.0,1086.1,19466.01,397511,7124559,366
3129,7,4808,361.4119776738573,180.0,5871.0,2713.13,640025.25,96.9,22858.04,21705,5120202,224
3130,12,2849,626.3815173275054,180.0,4730.0,4326.0,1581648.0,153.89,56264.16,38934,14234832,253
3131,15,410,1362.053114819567,780.0,5440.0,138634.08,897679.0,4924.16,31884.77,1802243,11669827,366
3132,17,4362,570.4160381660645,300.0,5671.0,33559.38,491605.15,1195.27,17509.22,436272,6390867,365
3133,17,4430,1981.1471491976783,1680.0,5703.0,2365.0,444544.54,84.23,15833.09,30745,5779079,365
3134,14,5010,406.1292716770467,180.0,4989.0,5651.23,219587.69,200.73,7799.56,73466,2854640,366
3135,26,6516,3304.7173949721614,3540.0,11281.0,7621.69,408475.08,272.95,14628.58,99082,5310176,363
3136,16,1667,495.5040540616262,240.0,5280.0,32029.85,1033579.15,1137.67,36711.83,416388,13436529,366
3137,28,5699,1811.6846588988303,1800.0,9903.0,11878.85,708662.38,421.93,25171.07,154425,9212611,366
3138,28,5822,1675.4089748505144,840.0,9831.0,31493.38,1233957.77,1118.62,43829.1,409414,16041451,366
3139,17,4267,359.0118455238011,180.0,5731.0,21335.62,849018.15,757.82,30156.38,277363,11037236,366
3140,15,494,440.80026024723486,300.0,5405.0,4934.54,459645.54,175.75,16370.94,64149,5975392,365
3141,15,598,693.6162790697674,180.0,5642.0,4635.33,318820.33,204.5,14065.6,13906,956461,68
3142,15,598,693.6162790697674,180.0,5642.0,2559.44,396652.22,94.79,14690.82,23035,3569870,243
3143,15,598,693.6162790697674,180.0,5577.0,4635.33,318820.33,204.5,14065.6,13906,956461,68
3144,15,598,693.6162790697674,180.0,5577.0,2559.44,396652.22,94.79,14690.82,23035,3569870,243
3145,22,6597,1734.9772816088937,960.0,4423.0,359436.73,871718.09,13494.21,32726.62,3953804,9588899,293
3146,18,11315,3926.3414634146343,2130.0,9391.0,5566.0,346408.67,333.96,20784.52,16698,1039226,50
3147,22,6690,571.0734982982246,300.0,4390.0,3720.36,490956.09,130.33,17199.1,40924,5400517,314
3148,26,6412,901.857043362465,480.0,11197.0,111054.0,940554.08,3977.14,33683.75,1443702,12227203,363
3149,16,1686,1584.472463006742,1560.0,5275.0,9211.62,607879.23,327.19,21591.34,119751,7902430,366
3150,32,13575,2157.688273333673,1140.0,12416.0,228143.4,3441807.8,8707.76,131366.71,1140717,17209039,131
3151,25,6208,273.3527851458886,120.0,11487.0,5679.46,964792.54,201.73,34268.59,73833,12542303,366
3152,33,6836,963.4821982897776,360.0,2155.0,28566.4,708121.9,981.66,24334.09,285664,7081219,291
3153,18,11123,484.86791277977005,240.0,9314.0,56163.33,488541.67,3369.8,29312.5,168490,1465625,50
3154,28,5783,2931.504424778761,960.0,9893.0,3427.83,447905.83,149.04,19474.17,20567,2687435,138
3155,14,4983,1713.4036079891189,660.0,4765.0,86352.89,694247.56,3185.15,25607.49,777176,6248228,244
3156,14,4983,1713.4036079891189,660.0,4765.0,75925.2,607277.6,3190.13,25515.87,379626,3036388,119
3157,14,4983,1713.4036079891189,660.0,5079.0,86352.89,694247.56,3185.15,25607.49,777176,6248228,244
3158,14,4983,1713.4036079891189,660.0,5079.0,75925.2,607277.6,3190.13,25515.87,379626,3036388,119
3159,25,6222,357.12899631439103,180.0,11479.0,64768.62,1676346.23,2300.52,59542.35,841992,21792501,366
3160,30,7437,255.52467983573828,120.0,1852.0,9925.2,524244.9,373.13,19708.45,99252,5242449,266
3161,7,54,339.466432068048,180.0,6013.0,32067.13,265419.62,1145.25,9479.27,256537,2123357,224
3162,10,4595,402.53185750162777,240.0,1131.0,8933.15,742841.15,317.3,26385.07,116131,9656935,366
3163,10,4499,2927.015497187036,2700.0,1335.0,48234.0,497873.0,1713.23,17684.01,627042,6472349,366
3164,28,5795,393.5704649267581,300.0,10030.0,22774.38,671731.23,808.93,23859.31,296067,8732506,366
3165,30,7447,313.71650045504015,180.0,1758.0,23099.1,564470.9,868.39,21220.71,230991,5644709,266
3166,15,530,549.1279849745104,120.0,5592.0,6206.17,334053.83,232.73,12527.02,37237,2004323,160
3167,12,2931,663.0734206033011,120.0,4714.0,10665.2,596969.4,392.1,21947.4,53326,2984847,136
3168,16,1636,401.76769221359103,180.0,5381.0,2685.69,398124.08,95.39,14141.02,34914,5175613,366
3169,16,1636,401.76769221359103,180.0,5249.0,2685.69,398124.08,95.39,14141.02,34914,5175613,366
3170,22,6660,575.3660461445616,360.0,4376.0,3655.73,567437.82,128.07,19878.39,40213,6241816,314
3171,28,5664,627.9614256598896,240.0,9810.0,39220.23,654384.31,1393.07,23243.16,509863,8506996,366
3172,13,7683,385.8811800990685,180.0,247.0,6280.78,767762.67,226.11,27639.46,56527,6909864,250
3173,16,1693,592.7889407483585,180.0,5345.0,29238.77,2382361.23,1038.54,84619.39,380104,30970696,366
3174,10,4525,318.9012025465692,120.0,1311.0,3631.62,254290.69,128.99,9032.18,47211,3305779,366
3175,14,5054,844.8200312989045,420.0,4913.0,1205.31,693636.08,42.81,24637.35,15669,9017269,366
3176,32,11567,579.6489719585988,360.0,12244.0,78693.6,1787148.0,2980.82,67695.0,393468,8935740,132
3177,12,2823,589.2425713730821,180.0,4542.0,10269.4,509642.7,390.47,19378.05,102694,5096427,263
3178,23,5916,2362.756134490134,2160.0,10176.0,7331.85,344544.77,260.42,12237.93,95314,4479082,366
3179,13,7637,2428.013891903625,1560.0,10.0,2175.11,349555.0,78.3,12583.98,19576,3145995,250
3180,15,454,541.6283806569097,240.0,5517.0,29791.77,286402.23,1058.18,10172.76,387293,3723229,366
3181,33,6843,465.06637767542674,180.0,2049.0,2393.4,541213.8,82.25,18598.41,23934,5412138,291
3182,7,4844,2166.035909843372,1260.0,6028.0,5953.13,606030.5,212.61,21643.95,47625,4848244,224
3183,32,11435,547.0034719482364,420.0,12115.0,50640.2,876009.6,1918.19,33182.18,253201,4380048,132
3184,16,1741,958.1614455004108,540.0,5318.0,11338.46,367449.23,402.73,13051.48,147400,4776840,366
3185,18,11151,491.5580736543909,180.0,9442.0,283.67,378242.33,17.02,22694.54,851,1134727,50
3186,33,6929,3262.278072837633,1320.0,2235.0,3973.11,427234.56,142.46,15319.17,35758,3845111,251
3187,33,6929,3262.278072837633,1320.0,2102.0,3973.11,427234.56,142.46,15319.17,35758,3845111,251
3188,13,7692,434.8398758568944,180.0,146.0,5746.33,884088.22,206.87,31827.18,51717,7956794,250
3189,24,2283,797.5034784337109,180.0,11054.0,5629.0,172630.62,199.94,6131.69,73177,2244198,366
3190,28,5840,3003.130669061518,2760.0,9854.0,9380.46,808330.23,333.19,28711.18,121946,10508293,366
3191,15,603,353.88548111096486,240.0,5599.0,6440.77,349876.0,229.4,12461.34,83730,4548388,365
3192,30,7415,474.0236342133374,240.0,1744.0,34073.0,524282.5,1280.94,19709.87,340730,5242825,266
3193,10,4635,375.20913016656385,240.0,1463.0,2921.92,608501.46,103.78,21613.44,37985,7910519,366
3194,25,6312,352.70778108799175,240.0,11514.0,8124.69,1086478.77,288.58,38590.78,105621,14124224,366
3195,14,5197,862.1456056641526,600.0,4818.0,46005.46,462191.46,1634.07,16416.64,598071,6008489,366
3196,18,11301,1107.0862686222426,420.0,9249.0,9714.67,598269.33,582.88,35896.16,29144,1794808,50
3197,23,5953,371.859606225007,180.0,10233.0,20436.77,910331.08,725.9,32334.16,265678,11834304,366
3198,30,7401,391.4867385838267,120.0,1840.0,7596.33,217396.17,297.9,8525.34,45578,1304377,153
3199,13,7628,572.8543162558021,420.0,302.0,46204.22,349375.0,1663.35,12577.5,415838,3144375,250
3200,17,4369,423.5448989186648,180.0,5704.0,5061.23,451436.69,180.26,16078.57,65796,5868677,365
3201,19,7225,2408.826269212855,2340.0,669.0,3090.6,225977.7,116.19,8495.4,30906,2259777,266
3202,14,5000,690.7263898358639,360.0,4963.0,26834.77,593236.77,953.15,21071.25,348852,7712078,366
3203,18,11229,479.61364719023607,420.0,9246.0,31766.33,600989.67,1905.98,36059.38,95299,1802969,50
3204,23,6082,1458.49900039984,1320.0,10268.0,5523.23,167547.46,196.18,5951.14,71802,2178117,366
3205,16,1698,552.4104176021553,240.0,5384.0,14069.2,1434809.3,521.08,53141.09,140692,14348093,270
3206,16,1698,552.4104176021553,240.0,5234.0,14069.2,1434809.3,521.08,53141.09,140692,14348093,270
3207,15,495,301.7875920084122,180.0,5480.0,2119.0,488591.0,92.13,21243.09,4238,977182,46
3208,10,4665,355.49969236178254,240.0,1201.0,5987.54,879887.23,212.67,31252.83,77838,11438534,366
3209,18,11318,225.5347422759449,180.0,9241.0,18384.33,345184.67,1103.06,20711.08,55153,1035554,50
3210,28,5694,420.014917802906,240.0,9781.0,36190.85,984752.15,1285.47,34977.54,470481,12801778,366
3211,32,11598,3210.9921763869133,3240.0,12325.0,8047.4,234237.6,304.83,8872.64,40237,1171188,132
3212,13,7647,651.0711760740534,300.0,271.0,52325.22,330294.67,1883.71,11890.61,470927,2972652,250
3213,16,1708,951.2350305369074,360.0,5116.0,16684.0,1317636.31,592.6,46801.29,216892,17129272,366
3214,23,5920,419.1546523643163,300.0,10055.0,30446.31,242338.23,1081.43,8607.64,395802,3150397,366
3215,30,7465,525.5005158539102,240.0,1867.0,36118.5,417357.6,1357.84,15690.14,361185,4173576,266
3216,10,4551,267.23427862807165,120.0,1142.0,4982.15,179818.38,176.96,6386.99,64768,2337639,366
3217,13,7672,345.27596862372235,240.0,4.0,4175.0,284250.33,152.74,10399.4,37575,2558253,246
3218,17,4326,1306.5553602811951,600.0,5753.0,7808.77,825939.23,277.36,29336.64,101514,10737210,366
3219,32,11422,733.9192003331945,360.0,12405.0,11069.0,1795508.4,419.28,68011.68,55345,8977542,132
3220,16,1713,1428.4775723888315,420.0,5235.0,19001.54,1220804.08,674.92,43361.89,247020,15870453,366
3221,13,7690,634.807643312102,420.0,158.0,5501.0,1281604.89,198.04,46137.78,49509,11534444,250
3222,18,11272,365.2123832777291,300.0,9492.0,32941.33,448574.33,1976.48,26914.46,98824,1345723,50
3223,26,6413,324.67777574720475,240.0,11309.0,26126.69,1215878.77,935.67,43543.87,339647,15806424,363
3224,18,11254,737.8508661812704,540.0,9236.0,6101.33,305256.67,366.08,18315.4,18304,915770,50
3225,26,6484,3273.0516364161226,3600.0,11098.0,7318.15,405665.31,262.08,14527.96,95136,5273649,363
3226,30,7411,938.3060962211296,420.0,1804.0,50511.5,491272.7,1898.93,18468.9,505115,4912727,266
3227,13,7520,812.7820874471086,540.0,170.0,105688.0,1288583.89,3804.77,46389.02,951192,11597255,250
3228,18,11127,1927.8825794032723,1860.0,9325.0,1339.67,345275.33,80.38,20716.52,4019,1035826,50
3229,25,6200,901.9354838709676,660.0,11548.0,18940.92,972228.38,672.77,34532.7,246232,12638969,366
3230,10,4642,318.60183767228176,120.0,1137.0,6064.23,481341.31,215.4,17096.82,78835,6257437,366
3231,7,41,436.0752221257265,300.0,5955.0,5726.0,595916.37,204.5,21282.73,45808,4767331,224
3232,12,2807,368.8494445153876,180.0,4708.0,3696.69,304488.15,131.3,10815.15,48057,3958346,366
3233,19,4011,422.48301214214104,300.0,745.0,16193.0,350554.2,729.41,15790.73,80965,1752771,111
3234,15,502,549.4534852183347,240.0,5400.0,8227.31,457908.15,293.03,16309.06,106955,5952806,365
3235,17,4390,650.5922582323292,300.0,5842.0,58893.15,770486.31,2091.83,27367.0,765611,10016322,366
3236,14,5104,498.6235010646644,300.0,4952.0,64556.77,704664.08,2293.0,25029.05,839238,9160633,366
3237,19,7132,580.6467490231294,360.0,724.0,37247.8,630766.1,1400.29,23713.01,372478,6307661,266
3238,15,540,718.5544820838938,300.0,5536.0,4117.46,515698.92,147.05,18417.82,53527,6704086,364
3239,18,11288,359.289800137836,300.0,9455.0,28656.0,254067.0,1719.36,15244.02,85968,762201,50
3240,26,6581,413.41597968450947,240.0,11242.0,16362.69,577797.54,585.99,20692.47,212715,7511368,363
3241,10,4611,474.2811520208337,300.0,1122.0,45191.38,481691.31,1605.16,17109.25,587488,6261987,366
3242,13,7620,310.0891094692911,180.0,208.0,7215.56,445901.67,259.76,16052.46,64940,4013115,250
3243,18,11097,260.0593080724876,180.0,9294.0,4694.33,353309.67,281.66,21198.58,14083,1059929,50
3244,19,7110,542.3800337593441,120.0,629.0,5233.6,457115.6,196.75,17184.8,52336,4571156,266
3245,36,1115,342.30174081237914,240.0,7310.0,3788.33,607375.67,162.36,26030.39,11365,1822127,70
3246,28,5661,1378.5429296489497,780.0,10023.0,13557.54,785189.0,481.55,27889.23,176248,10207457,366
3247,32,11446,2742.814543552184,2700.0,12266.0,8475.8,647685.6,321.05,24533.55,42379,3238428,132
3248,32,11569,760.1478623077339,540.0,12249.0,137434.4,798894.8,5205.85,30261.17,687172,3994474,132
3249,17,4284,647.1371074599178,180.0,5680.0,32979.0,667220.18,1213.27,24546.56,362769,7339422,299
3250,23,6090,672.534489554592,360.0,10069.0,4291.62,300080.77,152.43,10658.61,55791,3901050,366
3251,25,6297,706.1099540261912,480.0,11532.0,98972.77,1036593.92,3515.43,36818.91,1286646,13475721,366
3252,15,412,302.26342317833286,120.0,5532.0,21662.08,382120.0,769.42,13572.57,281607,4967560,366
3253,23,6005,432.64484298953266,300.0,10137.0,10659.46,243923.31,378.61,8663.94,138573,3171003,366
3254,36,1162,312.67877443504784,240.0,7115.0,19363.67,669617.67,829.87,28697.9,58091,2008853,70
3255,7,38,1325.5595023813696,420.0,6035.0,16533.0,805284.5,590.46,28760.16,132264,6442276,224
3256,14,5100,1159.780677337929,360.0,4974.0,28515.38,705721.92,1012.84,25066.63,370700,9174385,366
3257,33,6926,1709.7535014005605,360.0,2185.0,2520.5,187453.6,86.62,6441.7,25205,1874536,291
3258,16,1885,4754.150285176366,3660.0,5163.0,124606.44,2387702.22,4329.95,82970.35,1121458,21489320,259
3259,26,6469,234.76780301612845,180.0,11167.0,13133.54,351321.54,470.35,12581.76,170736,4567180,363
3260,28,5714,732.5889289223715,300.0,9890.0,18890.23,685485.31,670.96,24347.84,245573,8911309,366
3261,23,6086,630.8225993697828,360.0,10192.0,7032.08,748931.54,249.77,26601.39,91417,9736110,366
3262,25,6172,509.3792548375197,360.0,11528.0,5556.15,801459.31,197.35,28467.13,72230,10418971,366
3263,10,4584,645.1434898139947,180.0,1130.0,8053.23,779941.46,286.04,27702.84,104692,10139239,366
