,mall_name,mall_country,mall_id,total_mall_area,store_name,store_id,store_year_opened,store_year_closed,store_branch_level_1,store_branch_level_2,store_branch_level_3,store_sales_r12m,store_rent_r12m,store_area,rent_incentive_r12m,service_charges_r12m,marketing_costs_r12m,administration_fees_r12m,real_estate_taxes_r12m,large_scale_works_r12m,maintenance_works_r12m
13231,mall_80,USA,80,41534.0,store_5398,14193,01/08/2020,25/03/2021,Food & Beverage Services,Fast Meal,Sandwiches,2553593.0,128733.0,242.0,-92891.0,75804.0,2585.0,9654.0,59171.0,3469.0,76774.0
13232,mall_80,USA,80,41534.0,store_5399,14194,01/12/2013,,Food & Beverage Services,Sweet moments,Icecreams & Frozen yogurts,3273713.0,752235.0,309.0,-26098.0,7676.0,6997.0,5972.0,65976.0,12121.0,36995.0
13233,mall_80,USA,80,41534.0,store_4876,14195,06/11/2020,31/03/2022,Fashion apparel,Family Fashion,Family Fashion,9282661.0,421158.0,234.0,-43995.0,17717.0,10551.0,4312.0,81143.0,2197.0,29872.0
13234,mall_80,USA,80,41534.0,store_5400,14196,12/11/2020,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones accessories,7942370.0,1008718.0,54.0,-105328.0,40682.0,13028.0,8174.0,10248.0,11496.0,12545.0
13235,mall_80,USA,80,41534.0,store_5401,14197,14/12/2020,27/04/2022,Bags & Footwear & Accessories,Footwear,Family footwear,8088389.0,172708.0,284.0,-48610.0,89988.0,2770.0,14384.0,56138.0,10505.0,74173.0
13236,mall_80,USA,80,41534.0,store_5402,14198,09/04/2021,26/12/2021,Food & Beverage Services,Fast Meal,Sandwiches,5470461.0,362132.0,254.0,-71183.0,71074.0,10935.0,5891.0,6688.0,2985.0,23380.0
13237,mall_80,USA,80,41534.0,store_5373,14199,01/05/2021,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",4285844.0,1177629.0,509.0,-95231.0,14665.0,2483.0,10286.0,82710.0,9702.0,18712.0
13238,mall_80,USA,80,41534.0,store_3353,14200,03/06/2021,,Fashion apparel,Lingerie & Underwear,Women underwear,5211953.0,1321863.0,69.0,-4318.0,30686.0,289.0,6432.0,23510.0,9729.0,26284.0
13239,mall_80,USA,80,41534.0,store_5373,14201,27/05/2021,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",9457030.0,839950.0,250.0,-12675.0,66300.0,6329.0,7329.0,13332.0,4989.0,89652.0
13240,mall_80,USA,80,41534.0,store_5403,14202,17/06/2021,,Food & Beverage Services,Fast Meal,Fish & Seaproducts,2719411.0,1261046.0,218.0,-13737.0,24945.0,8263.0,3965.0,78344.0,5360.0,57607.0
13241,mall_80,USA,80,41534.0,store_4846,14203,18/06/2021,,Sport,Sport Clothes & Equipment,Sport general store,6011899.0,871631.0,337.0,-29946.0,100813.0,199.0,13202.0,20178.0,13805.0,116827.0
13242,mall_80,USA,80,41534.0,store_5404,14204,07/06/2021,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,7582235.0,340312.0,336.0,-75328.0,7314.0,8169.0,3742.0,11713.0,16340.0,117251.0
13243,mall_80,USA,80,41534.0,store_5405,14205,30/06/2021,25/04/2022,Food & Beverage Services,Service to table restaurants,Latino-American - Service to table restaurants,4927218.0,486242.0,399.0,-102487.0,62202.0,11585.0,7514.0,63025.0,4547.0,108037.0
13244,mall_80,USA,80,41534.0,store_5406,14206,05/08/2021,29/03/2022,Food & Beverage Services,Fast Meal,"Crepes, Waffles & Bretzels",3715975.0,1118541.0,482.0,-7920.0,42119.0,11406.0,9983.0,42425.0,3726.0,94851.0
13245,mall_80,USA,80,41534.0,store_5407,14207,13/08/2021,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",2940481.0,297031.0,386.0,-24380.0,46884.0,4384.0,8992.0,41840.0,4643.0,86723.0
13246,mall_80,USA,80,41534.0,store_87,14208,14/01/2021,27/09/2021,Food & Beverage Services,Fast Meal,Sandwiches,3271282.0,983694.0,291.0,-97595.0,13704.0,11106.0,13881.0,73356.0,14987.0,118715.0
13247,mall_80,USA,80,41534.0,store_5408,14209,14/07/2021,,Fashion apparel,Family Fashion,Family Fashion,9979380.0,423867.0,366.0,-13856.0,2978.0,6867.0,15515.0,73505.0,10182.0,35803.0
13248,mall_80,USA,80,41534.0,store_5409,14210,08/10/2021,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,5427729.0,1321870.0,191.0,-75155.0,97225.0,579.0,14700.0,43428.0,10045.0,30038.0
13249,mall_80,USA,80,41534.0,store_7,14211,18/12/2015,30/06/2022,Food & Beverage Services,Fast Meal,American & Burgers,9423953.0,533725.0,374.0,-123284.0,78882.0,4864.0,2178.0,67144.0,1157.0,116582.0
13250,mall_80,USA,80,41534.0,store_5410,14212,06/12/2021,,Fashion apparel,Family Fashion,Family Fashion,8930348.0,952675.0,36.0,-122434.0,24907.0,12897.0,2677.0,79852.0,3024.0,11661.0
13251,mall_80,USA,80,41534.0,store_5411,14213,18/12/2021,,Entertainment,Entertainment,VR & E-Sports,5209872.0,176221.0,16.0,-49977.0,83166.0,6115.0,8009.0,76217.0,2855.0,12640.0
13252,mall_80,USA,80,41534.0,store_5412,14214,01/08/2022,,Fashion apparel,Men's Fashion,Men's Fashion,4532082.0,1248687.0,26.0,-76127.0,21547.0,2111.0,11831.0,81734.0,8797.0,120628.0
13253,mall_80,USA,80,41534.0,store_5131,14215,26/08/2022,,Culture & Media & Technology,"Books, Music & Multimedia",CD & DVD products,839394.0,323234.0,179.0,-115153.0,97276.0,3604.0,12780.0,83931.0,2235.0,28393.0
13254,mall_80,USA,80,41534.0,store_5380,14216,09/09/2022,,Fashion apparel,Men's Fashion,Men's Fashion,8385853.0,910890.0,60.0,-100140.0,47694.0,12854.0,11065.0,11311.0,8849.0,72111.0
13255,mall_80,USA,80,41534.0,store_5413,14217,01/10/2022,,Bags & Footwear & Accessories,Footwear,Family footwear,1253009.0,129945.0,354.0,-24575.0,49324.0,370.0,6644.0,74507.0,14760.0,64406.0
13256,mall_80,USA,80,41534.0,store_5368,14218,02/11/2022,,Fashion apparel,Men's Fashion,Men's Fashion,7229349.0,489230.0,247.0,-94526.0,97872.0,9668.0,14655.0,61301.0,5634.0,23823.0
13257,mall_80,USA,80,41534.0,store_5414,14219,17/11/2022,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,9643011.0,916613.0,115.0,-65015.0,36914.0,6013.0,4298.0,62196.0,9433.0,101320.0
13258,mall_80,USA,80,41534.0,store_5415,14220,10/11/2022,,Food & Beverage Services,Fast Meal,Chef Cooking,5072586.0,581485.0,107.0,-118215.0,10329.0,4829.0,9631.0,77783.0,3835.0,90850.0
13259,mall_80,USA,80,41534.0,store_5416,14221,22/12/2022,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,4330605.0,393429.0,197.0,-15588.0,70947.0,11887.0,10860.0,69192.0,450.0,24125.0
13260,mall_80,USA,80,41534.0,store_4884,14222,06/01/2023,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,4395279.0,1212834.0,80.0,-4132.0,38225.0,4685.0,2832.0,60307.0,11561.0,35958.0
13261,mall_80,USA,80,41534.0,store_280,14223,25/01/2023,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,8601241.0,622722.0,431.0,-115034.0,69112.0,6048.0,5447.0,19636.0,11599.0,59189.0
13262,mall_80,USA,80,41534.0,store_5417,14224,24/03/2023,,Fashion apparel,Women's Fashion,Women's Fashion,9331331.0,434455.0,100.0,-32877.0,27969.0,3849.0,14691.0,67010.0,3274.0,115980.0
13263,mall_80,USA,80,41534.0,store_5418,14225,01/04/2023,15/11/2023,Fashion apparel,Family Fashion,Family Fashion,3451485.0,627395.0,132.0,-35650.0,6483.0,1478.0,6234.0,45994.0,2246.0,96176.0
13264,mall_80,USA,80,41534.0,store_5419,14226,01/08/2022,,Fashion apparel,Men's Fashion,Men's Fashion,5431759.0,756969.0,190.0,-25297.0,62222.0,8531.0,14450.0,5412.0,9807.0,111065.0
13265,mall_80,USA,80,41534.0,store_5420,14227,30/05/2023,30/11/2023,Food & Beverage Services,Fast Meal,Italian - Fast Meal,2840647.0,335026.0,274.0,-69660.0,32087.0,12333.0,12693.0,42178.0,15774.0,96718.0
13266,mall_80,USA,80,41534.0,store_4534,14228,23/06/2023,,Food & Beverage Services,Fast Meal,American & Burgers,8653292.0,918801.0,48.0,-37869.0,79221.0,9802.0,5797.0,64409.0,719.0,111251.0
13267,mall_80,USA,80,41534.0,store_5358,14229,01/06/2023,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,4754308.0,556677.0,157.0,-90909.0,51217.0,1549.0,13191.0,28235.0,1223.0,77217.0
13268,mall_80,USA,80,41534.0,store_5421,14230,04/02/2023,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,3914651.0,1221495.0,11.0,-54772.0,14593.0,6812.0,5678.0,19719.0,8511.0,19170.0
13269,mall_80,USA,80,41534.0,store_5421,14231,04/02/2023,,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,8532295.0,1199537.0,467.0,-44390.0,29303.0,11403.0,14671.0,68634.0,11700.0,115960.0
13270,mall_80,USA,80,41534.0,store_5422,14232,01/04/2023,,Gifts,Cards & Gadgets,Cards & Gadgets,8547561.0,1111982.0,265.0,-70321.0,66585.0,9016.0,13031.0,53283.0,12102.0,758.0
13271,mall_80,USA,80,41534.0,store_4951,14233,14/09/2023,,Gifts,Themed Gift,Themed gift,2448525.0,643510.0,424.0,-43616.0,68072.0,11132.0,2071.0,38967.0,346.0,19805.0
13272,mall_80,USA,80,41534.0,store_5423,14234,01/10/2023,,Health & Beauty,Hair & Body,Hairdressers,4743394.0,858432.0,227.0,-110424.0,40600.0,13006.0,9324.0,82387.0,11839.0,84250.0
13273,mall_80,USA,80,41534.0,store_5424,14235,07/10/2023,,Bags & Footwear & Accessories,Footwear,Family footwear,3024770.0,964261.0,246.0,-20335.0,83781.0,7696.0,10203.0,61964.0,9842.0,71685.0
13274,mall_80,USA,80,41534.0,store_5425,14236,01/11/2023,,Health & Beauty,Health Services,Health Services,9291312.0,534577.0,201.0,-107731.0,54736.0,7320.0,6355.0,31163.0,16464.0,58868.0
13275,mall_80,USA,80,41534.0,store_5425,14237,01/11/2023,,Health & Beauty,Health Services,Health Services,470031.0,412086.0,460.0,-6091.0,86522.0,6508.0,13090.0,54197.0,2481.0,37005.0
13276,mall_80,USA,80,41534.0,store_4895,14238,15/11/2023,,Services,Non-clothes repairs,Non clothes repairs,6720131.0,329321.0,462.0,-87212.0,4731.0,5805.0,8076.0,15882.0,3894.0,88943.0
13277,mall_80,USA,80,41534.0,store_4887,14239,27/10/2023,,Food & Beverage Services,Fast Meal,American & Burgers,3451003.0,159516.0,197.0,-28256.0,94275.0,9480.0,13999.0,27916.0,14842.0,87056.0
13278,mall_80,USA,80,41534.0,store_1438,14240,01/12/2023,,Bags & Footwear & Accessories,Accessories,"Ties, Scarfs, Hats, Belts, Gloves ...",5512334.0,627757.0,312.0,-70050.0,56276.0,1289.0,7909.0,5362.0,8846.0,68657.0
13279,mall_80,USA,80,41534.0,store_5243,14241,19/01/2024,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones accessories,4111032.0,988589.0,17.0,-85079.0,23484.0,4890.0,1461.0,9786.0,12693.0,14517.0
13280,mall_80,USA,80,41534.0,store_4748,14242,19/02/2024,,Services,Imaterial services,Transport activites,6169870.0,413539.0,151.0,-21258.0,41574.0,10375.0,8665.0,48819.0,4313.0,43969.0
13281,mall_80,USA,80,41534.0,store_5391,14243,01/04/2024,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,477444.0,973634.0,264.0,-19161.0,85463.0,11877.0,4946.0,58487.0,2628.0,61356.0
13282,mall_80,USA,80,41534.0,store_5426,14244,27/09/2023,,Food & Beverage Services,Service to table restaurants,Asian - Service to table restaurants,6418235.0,1140125.0,354.0,-20316.0,87707.0,487.0,8238.0,72434.0,4401.0,100856.0
13283,mall_80,USA,80,41534.0,store_5303,14245,14/04/2024,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",6368902.0,806638.0,168.0,-41164.0,13844.0,4932.0,1697.0,72718.0,6248.0,77471.0
13284,mall_80,USA,80,41534.0,store_5046,14246,22/06/2024,,Entertainment,Entertainment,Others Entertainment,6811148.0,67839.0,378.0,-95169.0,34437.0,941.0,9179.0,27387.0,1051.0,62645.0
13285,mall_80,USA,80,41534.0,store_5427,14247,30/08/2024,,Fashion apparel,Family Fashion,Family Fashion,6307328.0,236046.0,258.0,-90012.0,6411.0,7625.0,13921.0,11510.0,2981.0,51326.0
13286,mall_80,USA,80,41534.0,store_5428,14248,30/08/2024,,Fashion apparel,Women's Fashion,Women's Fashion,2637733.0,1305252.0,296.0,-113686.0,46827.0,8361.0,15446.0,33016.0,1475.0,43074.0
13287,mall_80,USA,80,41534.0,store_5429,14249,09/09/2024,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Tea breaks,9620693.0,1128893.0,167.0,-8591.0,23480.0,2522.0,8125.0,8153.0,13127.0,102863.0
13288,mall_81,Germany Third Parties,81,27721.0,store_5252,14970,01/07/1995,,Bags & Footwear & Accessories,Footwear,Family footwear,6239840.0,392090.0,415.0,-92026.0,99864.0,405.0,13031.0,47155.0,11626.0,29196.0
13289,mall_81,Germany Third Parties,81,27721.0,store_4968,14971,01/12/1995,01/09/2024,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,5490388.0,1123952.0,212.0,-118686.0,73859.0,797.0,15280.0,48925.0,5031.0,36051.0
13290,mall_81,Germany Third Parties,81,27721.0,store_5062,14972,01/01/1997,23/02/2021,Food & Beverage Services,Gourmet Food Products,Chocolate,8114387.0,267885.0,174.0,-123911.0,18515.0,11145.0,4011.0,54917.0,11925.0,99176.0
13291,mall_81,Germany Third Parties,81,27721.0,store_364,14973,01/04/1997,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,9938461.0,755907.0,446.0,-43797.0,63391.0,4251.0,5401.0,43089.0,16540.0,100335.0
13292,mall_81,Germany Third Parties,81,27721.0,store_717,14974,02/04/1997,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,3469495.0,829081.0,335.0,-25669.0,21327.0,6930.0,9941.0,12083.0,3333.0,15032.0
13293,mall_81,Germany Third Parties,81,27721.0,store_747,14975,15/11/1997,,Bags & Footwear & Accessories,Footwear,Family footwear,1214797.0,1127426.0,20.0,-60046.0,53251.0,1730.0,14009.0,47751.0,7147.0,83799.0
13294,mall_81,Germany Third Parties,81,27721.0,store_4800,14976,01/01/1998,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,10013265.0,1138757.0,338.0,-7028.0,42412.0,11823.0,10509.0,9061.0,6078.0,64653.0
13295,mall_81,Germany Third Parties,81,27721.0,store_4720,14977,16/02/1999,,Food & Beverage Services,Fast Meal,"Crepes, Waffles & Bretzels",5168733.0,764699.0,282.0,-21666.0,58561.0,4095.0,4960.0,44766.0,12935.0,111625.0
13296,mall_81,Germany Third Parties,81,27721.0,store_4973,14978,23/08/1999,,Jewellery,Jewellery & Watches,Gold Classic Jewellery & Watches,4131647.0,1194383.0,120.0,-108771.0,53642.0,7989.0,9258.0,43567.0,14097.0,634.0
13297,mall_81,Germany Third Parties,81,27721.0,store_4919,14979,18/08/2006,,Bags & Footwear & Accessories,Footwear,Sport shoes,1327821.0,1282459.0,196.0,-75968.0,47972.0,12767.0,3425.0,25893.0,15618.0,50591.0
13298,mall_81,Germany Third Parties,81,27721.0,store_4986,14980,01/06/2000,,Home,Furniture & Interior Design,General home furniture,1979611.0,1222081.0,115.0,-47014.0,90650.0,9130.0,8197.0,61569.0,11658.0,10536.0
13299,mall_81,Germany Third Parties,81,27721.0,store_4627,14981,16/03/2001,,Fashion apparel,Family Fashion,Family Fashion,2047029.0,997937.0,140.0,-94633.0,87421.0,634.0,3681.0,83891.0,13381.0,45010.0
13300,mall_81,Germany Third Parties,81,27721.0,store_4906,14982,16/03/2001,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",7224926.0,371005.0,433.0,-110645.0,49458.0,8352.0,13574.0,33810.0,8891.0,48185.0
13301,mall_81,Germany Third Parties,81,27721.0,store_4841,14983,16/03/2001,,Gifts,Toys,Toys,9176794.0,416452.0,167.0,-87996.0,28235.0,6922.0,11898.0,17919.0,11151.0,28536.0
13302,mall_81,Germany Third Parties,81,27721.0,store_4801,14984,16/03/2001,26/03/2023,Fashion apparel,Matern./Childr. Fash.,Children fashion,6419963.0,561315.0,407.0,-77068.0,11772.0,8834.0,15069.0,54447.0,628.0,82750.0
13303,mall_81,Germany Third Parties,81,27721.0,store_78,14985,16/03/2001,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",880109.0,1321551.0,446.0,-61924.0,49956.0,501.0,11932.0,23282.0,3748.0,19877.0
13304,mall_81,Germany Third Parties,81,27721.0,store_4984,14986,16/03/2001,,Fashion apparel,Family Fashion,Family Fashion,4998192.0,1253897.0,142.0,-112209.0,5383.0,4947.0,10828.0,43423.0,8073.0,122272.0
13305,mall_81,Germany Third Parties,81,27721.0,store_4652,14987,16/03/2001,23/05/2023,Fashion apparel,Family Fashion,Family Fashion,5611357.0,350180.0,4.0,-48075.0,35241.0,3430.0,11724.0,80745.0,7692.0,90803.0
13306,mall_81,Germany Third Parties,81,27721.0,store_1438,14988,28/09/2001,,Bags & Footwear & Accessories,Accessories,"Ties, Scarfs, Hats, Belts, Gloves ...",8796401.0,614977.0,498.0,-43539.0,49594.0,3655.0,10317.0,48084.0,5652.0,73656.0
13307,mall_81,Germany Third Parties,81,27721.0,store_4812,14989,16/03/2001,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,4236936.0,222086.0,101.0,-82520.0,44536.0,3140.0,6926.0,28601.0,2329.0,77713.0
13308,mall_81,Germany Third Parties,81,27721.0,store_4810,14990,16/03/2001,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,2474107.0,421726.0,243.0,-7085.0,9539.0,1380.0,9974.0,82857.0,4785.0,24554.0
13309,mall_81,Germany Third Parties,81,27721.0,store_90,14991,16/03/2001,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Coffee beans & capsules,4235013.0,942874.0,80.0,-54069.0,61919.0,8920.0,12305.0,35093.0,12956.0,99260.0
13310,mall_81,Germany Third Parties,81,27721.0,store_544,14992,16/03/2001,21/05/2023,Home,Furniture & Interior Design,Decoration accessories / Design,6932980.0,504428.0,504.0,-53293.0,70096.0,5420.0,5438.0,35490.0,14011.0,91005.0
13311,mall_81,Germany Third Parties,81,27721.0,store_4631,14993,23/04/2001,,Food & Beverage Services,Service to table restaurants,Italian - Service to table restaurants,5348137.0,1012896.0,377.0,-12096.0,17095.0,2891.0,14932.0,51920.0,11577.0,84224.0
13312,mall_81,Germany Third Parties,81,27721.0,store_49,14994,30/07/2001,19/06/2022,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,8442664.0,554589.0,142.0,-14496.0,64018.0,5150.0,3314.0,83975.0,11092.0,110020.0
13313,mall_81,Germany Third Parties,81,27721.0,store_5014,14995,28/07/2001,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,6755531.0,573907.0,319.0,-82103.0,66774.0,2391.0,9329.0,63825.0,6856.0,30750.0
13314,mall_81,Germany Third Parties,81,27721.0,store_4823,14996,01/06/2001,08/01/2023,Gifts,Themed Gift,Themed gift,1618048.0,663276.0,164.0,-58928.0,42693.0,6266.0,5754.0,16867.0,15020.0,31305.0
13315,mall_81,Germany Third Parties,81,27721.0,store_4821,14997,06/07/2001,04/03/2024,Food & Beverage Services,Sweet moments,Juices,9556947.0,1141341.0,446.0,-45073.0,57131.0,9433.0,13432.0,82993.0,2650.0,11760.0
13316,mall_81,Germany Third Parties,81,27721.0,store_4351,14998,15/06/2001,,Luxury,Luxury Jewellery,Luxury Jewellery,8242982.0,282227.0,53.0,-43481.0,7625.0,4275.0,8930.0,58216.0,5394.0,9783.0
13317,mall_81,Germany Third Parties,81,27721.0,store_468,14999,18/07/2001,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,7092778.0,1076673.0,288.0,-56628.0,61927.0,11796.0,4663.0,80572.0,5778.0,12346.0
13318,mall_81,Germany Third Parties,81,27721.0,store_4820,15000,20/07/2001,,Fashion apparel,Family Fashion,Family Fashion,6331276.0,118995.0,112.0,-47189.0,43274.0,5484.0,12176.0,28135.0,5705.0,11852.0
13319,mall_81,Germany Third Parties,81,27721.0,store_3618,15001,23/07/2001,20/09/2021,Gifts,Toys,Toys,518944.0,550428.0,335.0,-9637.0,26693.0,8846.0,9420.0,40058.0,8163.0,106476.0
13320,mall_81,Germany Third Parties,81,27721.0,store_749,15002,25/07/2001,,Fashion apparel,Family Fashion,Family Fashion,4526210.0,75436.0,387.0,-67219.0,81188.0,9389.0,6522.0,60634.0,3300.0,94748.0
13321,mall_81,Germany Third Parties,81,27721.0,store_505,15003,03/11/2001,,Bags & Footwear & Accessories,Footwear,Family footwear,1570274.0,813384.0,303.0,-47001.0,3259.0,7738.0,13637.0,55429.0,518.0,110711.0
13322,mall_81,Germany Third Parties,81,27721.0,store_273,15004,01/11/2001,31/03/2023,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,7067559.0,257668.0,481.0,-98185.0,3303.0,9515.0,10488.0,72987.0,4663.0,97747.0
13323,mall_81,Germany Third Parties,81,27721.0,store_2577,15005,23/11/2001,,Culture & Media & Technology,Electronics and household appliances,Monobrand electronics,8509733.0,136637.0,226.0,-11995.0,42346.0,9753.0,13020.0,85003.0,6729.0,48387.0
13324,mall_81,Germany Third Parties,81,27721.0,store_4976,15006,01/01/2002,,Fashion apparel,Family Fashion,Family Fashion,9128676.0,1336299.0,81.0,-42604.0,91545.0,9666.0,1780.0,14124.0,7787.0,37250.0
13325,mall_81,Germany Third Parties,81,27721.0,store_783,15007,24/05/2002,,Fashion apparel,Lingerie & Underwear,Women underwear,2375439.0,290702.0,404.0,-7206.0,842.0,624.0,10733.0,50624.0,7603.0,26094.0
13326,mall_81,Germany Third Parties,81,27721.0,store_1997,15008,22/03/2002,,Fashion apparel,Family Fashion,Family Fashion,8067726.0,1046189.0,100.0,-87711.0,11309.0,6334.0,14157.0,23104.0,15059.0,87107.0
13327,mall_81,Germany Third Parties,81,27721.0,store_4614,15009,22/03/2002,,Fashion apparel,Family Fashion,Family Fashion,577031.0,762753.0,238.0,-110152.0,9138.0,5071.0,13360.0,78165.0,15066.0,100777.0
13328,mall_81,Germany Third Parties,81,27721.0,store_4401,15010,22/03/2002,,Fashion apparel,Family Fashion,Family Fashion,7115350.0,134640.0,115.0,-14387.0,100543.0,7349.0,11068.0,1485.0,4193.0,55170.0
13329,mall_81,Germany Third Parties,81,27721.0,store_4373,15011,22/03/2002,,Luxury,Luxury Fashion,Luxury Fashion,7551962.0,1243119.0,209.0,-27399.0,584.0,11642.0,2641.0,63461.0,4197.0,16392.0
13330,mall_81,Germany Third Parties,81,27721.0,store_4911,15012,22/03/2002,,Fashion apparel,Family Fashion,Family Fashion,1179493.0,1136738.0,422.0,-65466.0,74739.0,10408.0,11842.0,17434.0,3745.0,121872.0
13331,mall_81,Germany Third Parties,81,27721.0,store_1997,15013,22/03/2002,17/01/2021,Fashion apparel,Matern./Childr. Fash.,Children fashion,5622116.0,240025.0,281.0,-54846.0,73530.0,8654.0,9109.0,47315.0,6380.0,56382.0
13332,mall_81,Germany Third Parties,81,27721.0,store_4979,15014,04/05/2002,,Home,Furniture & Interior Design,Tableware and kitchen tools,5975274.0,1313785.0,18.0,-79715.0,3292.0,2837.0,4680.0,37219.0,8220.0,71470.0
13333,mall_81,Germany Third Parties,81,27721.0,store_4261,15015,15/10/2004,,Bags & Footwear & Accessories,Leath. Bags/Luggage,Leather bags and accessories,8039918.0,622569.0,424.0,-100443.0,89733.0,9479.0,13793.0,60719.0,8739.0,45313.0
13334,mall_81,Germany Third Parties,81,27721.0,store_4759,15016,01/06/2002,,Health & Beauty,Optician,Optician & Sunglasses,9050878.0,186109.0,489.0,-54292.0,40677.0,1966.0,9260.0,53582.0,1149.0,52608.0
13335,mall_81,Germany Third Parties,81,27721.0,store_5668,15017,15/09/2002,,Food & Beverage Services,Sweet moments,Patisseries & Bakeries & Donuts,8260307.0,366882.0,426.0,-43109.0,66259.0,4833.0,2898.0,35852.0,11122.0,116368.0
13336,mall_81,Germany Third Parties,81,27721.0,store_4772,15018,01/10/2002,,Fashion apparel,Matern./Childr. Fash.,Children fashion,5926365.0,181958.0,124.0,-114322.0,18197.0,12679.0,5998.0,62004.0,5285.0,83988.0
13337,mall_81,Germany Third Parties,81,27721.0,store_4982,15019,28/10/2002,,Food & Beverage Services,Service to table restaurants,American & Burgers & Steakhouse,1782237.0,399815.0,113.0,-78409.0,3699.0,1097.0,10069.0,76818.0,6471.0,118283.0
13338,mall_81,Germany Third Parties,81,27721.0,store_172,15020,06/12/2002,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,7117471.0,298095.0,399.0,-33207.0,47918.0,113.0,6215.0,12159.0,12844.0,82799.0
13339,mall_81,Germany Third Parties,81,27721.0,store_4977,15021,21/06/2003,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,485600.0,355828.0,432.0,-42033.0,62032.0,1516.0,12036.0,42444.0,7759.0,27899.0
13340,mall_81,Germany Third Parties,81,27721.0,store_4612,15022,01/07/2003,,Food & Beverage Services,Gourmet Food Products,Chocolate,8548588.0,134842.0,339.0,-80035.0,14058.0,7118.0,12033.0,70809.0,13013.0,93306.0
13341,mall_81,Germany Third Parties,81,27721.0,store_199,15023,28/11/2003,,Fashion apparel,Family Fashion,Family Fashion,262981.0,772792.0,298.0,-67912.0,11515.0,10416.0,1652.0,84147.0,13479.0,26378.0
13342,mall_81,Germany Third Parties,81,27721.0,store_350,15024,24/02/2004,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,4223481.0,364314.0,403.0,-45950.0,58682.0,6322.0,5786.0,22756.0,15376.0,74180.0
13343,mall_81,Germany Third Parties,81,27721.0,store_355,15025,15/04/2004,,Fashion apparel,Family Fashion,Family Fashion,8905581.0,1178373.0,453.0,-67507.0,7972.0,12755.0,9130.0,73100.0,4026.0,70645.0
13344,mall_81,Germany Third Parties,81,27721.0,store_5669,15026,20/07/2004,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,7611909.0,823854.0,327.0,-4419.0,32404.0,11555.0,13322.0,32095.0,10189.0,45935.0
13345,mall_81,Germany Third Parties,81,27721.0,store_5249,15027,01/09/2004,,Health & Beauty,Optician,Optician & Sunglasses,2667662.0,387001.0,246.0,-76400.0,1243.0,7535.0,2000.0,53887.0,8999.0,34807.0
13346,mall_81,Germany Third Parties,81,27721.0,store_101,15028,10/09/2004,,Gifts,Toys,Toys,8882185.0,1350820.0,210.0,-118674.0,73906.0,2327.0,7712.0,16091.0,14674.0,117672.0
13347,mall_81,Germany Third Parties,81,27721.0,store_5670,15029,01/10/2004,,Bags & Footwear & Accessories,Footwear,Family footwear,1430896.0,315164.0,490.0,-117226.0,69341.0,7815.0,5437.0,69025.0,3574.0,78170.0
13348,mall_81,Germany Third Parties,81,27721.0,store_4909,15030,08/12/2004,,Fashion apparel,Women's Fashion,Women's Fashion,6436206.0,554175.0,436.0,-101571.0,68735.0,7434.0,5387.0,79846.0,15235.0,45144.0
13349,mall_81,Germany Third Parties,81,27721.0,store_5063,15031,01/05/2005,,Fashion apparel,Women's Fashion,Women's Fashion,515493.0,882535.0,149.0,-74265.0,54946.0,3552.0,6735.0,48302.0,3419.0,112555.0
